text,1,2,3,4,5,ΠΟΙΚΙΛΙΑ,ΠΟΙΚΙΛΙΑ_NORMALIZED
"δια τουτο θελω απορριψει υμας απο της γης ταυτης , εις την γην , την οποιαν δεν εγνωρισατε , υμεις και οι πατερες υμων και εκει θελετε λατρευσει αλλους θεους ημεραν και νυκτα διοτι δεν θελω καμει ελεος προς υμας .",-10.843673706054688,-0.2424077987670898,5.16602897644043,-11.672271728515623,-35.0203857421875,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Διοτι εις παντα ανθρωπον εκ του οικου Ισραηλ και εκ των ξενων των παροικουντων εν τω Ισραηλ , οστις απαλλοτριωθη απ εμου και αναβιβαση τα ειδωλα αυτου εις την καρδιαν αυτου και θεση το προσκομμα της ανομιας αυτου εμπροσθεν του προσωπου αυτου και ελθη προς τον προφητην δια να ερωτηση αυτον περι εμου , εγω ο Κυριος θελω αποκριθη προς αυτον περι εμου",-9.702072143554688,-0.9136753082275392,3.4814281463623047,-13.028648376464844,-65.450927734375,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Και θελεις γνωρισει οτι εγω ο Κυριος ηκουσα πασας τας βλασφημιας σου , τας οποιας επροφερες κατα των ορεων του Ισραηλ , λεγων , αυτα ηρημωθησαν , εις ημας εδοθησαν δια τροφην .",-12.58050537109375,-0.1987223625183105,8.027608871459961,-10.743911743164062,-39.5218505859375,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
Ο διαρρηγνυων ανεβη εμπροσθεν αυτων διερρηξαν και διεβησαν δια της πυλης και εξηλθον δι αυτης και ο βασιλευς αυτων θελει διαβη εμπροσθεν αυτων και ο Κυριος επι κεφαλης αυτων,-13.443206787109377,-1.8178682327270508,-3.257089614868164,-13.30706024169922,-25.7314453125,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Απεκριθη λοιπον ο Ιησους και ειπε προς αυτους Αληθως , αληθως σας λεγω , δεν δυναται ο Υιος να πραττη ουδεν αφ εαυτου , εαν δεν βλεπη τον Πατερα πραττοντα τουτο επειδη οσα εκεινος πραττει , ταυτα και ο Υιος πραττει ομοιως .",-10.431243896484377,-2.385040283203125,-0.2408962249755859,-13.232627868652344,-42.6832275390625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Εκεινοι δε ακουσαντες εδοξαζον τον Κυριον , και ειπον προς αυτον Βλεπεις , αδελφε , ποσαι μυριαδες ειναι εκ των Ιουδαιων οιτινες επιστευσαν , και παντες ειναι ζηλωται του νομου .",-12.653732299804688,-0.742095947265625,7.514604568481445,-9.730079650878906,-35.5111083984375,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Και κοψαντες τας αγκυρας , αφηκαν το πλοιον εις την θαλασσαν , λυσαντες ενταυτω τους δεσμους των πηδαλιων , και υψωσαντες τον αρτεμονα προς τον ανεμον , κατηυθυνοντο εις τον αιγιαλον .",-16.089767456054688,1.675021409988403,8.995584487915039,-6.184837341308594,-1.02685546875,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Υπελογίζετο εν τη συμβάσει ότι το νέον δάνειον θ απεσβέννυτο ούτω πως εντός τριακοντατριών ετών (150). Ήτο δ όμως έκτοτε προφανές ότι η απόσβεσις θα ήτο ταχυτέρα, καθ ότι ήτο βέβαιον ότι μόνον μέρος των παλαιών ομολογιών και τοκομεριδίων θα προσεφέρετο εις ανταλλαγήν.",-10.896194458007812,-2.2477803230285645,3.499746322631836,-9.413360595703123,-46.4566650390625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Φίλοι ουδέποτε θα καταστώμεν το γνωρίζετε άριστα. Θα γίνωμεν όμως ή οι ευτυχέστεροι ή οι δυστυχέστεροι των ανθρώπων, τούτο δε εξαρτάται από σας.",-12.46466064453125,0.3604884147644043,7.584169387817383,-11.41363525390625,-28.1785888671875,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Η γυναικεία καρδία ομοιάζει προς μαλακόν σπόγγον, επί του οποίου υπάρχει κεκολλημένον τεμάχιον λίθου ο λίθος προκαλεί εκδοράς, ο σπόγγος τας θωπεύει μαλακά, πολύ δε αργά κατανοείς, ότι διά της συνεργασίας αυτής σου αφηρέθη και η τελευταία του αίματος σταγών.",-10.517044067382812,-0.3886222839355469,0.9337482452392578,-8.217193603515625,-31.47265625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Τώρα, λοιπόν, είπεν ο Ξενοφών, ιδού είμεθα πλησίον σου και εγώ και ο Φρυνίσκος ούτος, ένας εκ των στρατηγών, και ο Πολυκράτης αυτός, είς των λοχαγών, απ έξω δε είναι εξ ενός εκάστου των στρατηγών ο πλειότερον εις αυτόν πιστός, εκτός του εκ του Νέωνος του Λακωνικού (μη αντιπροσωπευομένου).",-11.196136474609377,-0.8606748580932617,6.469240188598633,-10.301193237304688,-32.7823486328125,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Εκεί βλέπω εις τον θρόνον καθήμενον έναν ενδεδυμένον βασιλικά με κορώναν και με το σκήπτρον και από το ένα μέρος και το άλλο πολλούς γονατιστούς εις σχήμα να τον προσκυνούν και άλλους ορθούς με τα χέρια σταυρωτά, όμως όλοι ακίνητοι και εσυμπέρανα ότι εκείνος ήτον ο βασιλεύς με τους μεγιστάνας του.",-12.83184814453125,0.7267012596130371,1.940118789672852,-10.965248107910156,-24.750244140625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Πριν παρέλθη έτος εγεννήθη η Κούμπω. Η κόρη αύτη, πλάσμα χαριτωμένον και συμπαθές, ανετρέφετο και ηλικιούτο, εγένετο το χάρμα και η παρηγορία του πατρός της. Δεν είχε μόνον νοημοσύνην πρώιμον, αλλά κάτι άλλο παράδοξον γνώρισμα, οιονεί χαρακτήρα φρονίμου γυναικός εις ηλικίαν παιδίσκης.",-13.096343994140623,1.4179058074951172,8.914533615112305,-9.022994995117188,-34.347900390625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Χαρακτήρες. Το ηθογραφικόν και ψυχολογικόν έργον του φιλοσόφου απομείναν πρότυπον εις το είδος του, αποτελεί περιγραφήν κοινωνικών και ατομικών ελαττωμάτων. Μετ. Μ. Σιγούρου Δρ. 1 ",-6.920745849609375,-3.608253002166748,-3.064687728881836,-12.15972900390625,-60.9954833984375,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Εάν δε πρέπη να μελετώνται πρότερον αι ενέργειαι, πάλιν δύναταί τις να ερωτήση αν πρέπει πρότερον αυτών να εξετάζωμεν τα αντικείμενα, το αισθητόν ον λ.χ. πρότερον του αισθητικού, το νοητόν προ του νου.",-10.273040771484377,-0.2051858901977539,3.1402149200439453,-12.284835815429688,-26.516845703125,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Τη 6 Ιουνίου τρεις ημέρας μετά τον ενταφιασμόν του βασιλέως του Καζονδέ, ο Νεγορός εισήλθεν εις το πρακτορείον, ένθα δεν είχεν έτι εισέλθει από της επιστροφής του, και μετέβη κατ ευθείαν εις την υπό της αιχμαλώτιδός του κατεχομένην καλύβην",-13.454421997070312,0.0172052383422851,7.829923629760742,-8.213417053222656,-28.08203125,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Σωκράτης. Αλλ άραγε εκείνα τα οποία συ γνωρίζεις ακριβέστερον από κάθε άλλον να τα αναλύης, δηλαδή την δύναμιν των γραμμάτων και των συλλαβών και των ρυθμών και των αρμονιών;",-12.558883666992188,1.368035078048706,7.981180191040039,-11.313705444335938,-8.171142578125,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
" Ας το αναγγείλη ο Γύλων, εψιθύρισαν φωναί τινες έχει καθημαγμένον το πρόσωπον, όπως και ημείς και ο κύριος τον αγαπά πολύ. Αυτός θα κινδυνεύση ολιγώτερον από τους άλλους.",-14.847122192382812,1.994326949119568,6.077936172485352,-13.446197509765623,-23.9619140625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Ουδέν άπορον ότι το πολύ κοινόν ελύσσα κατ αυτού! Και πώς ηδύνατο να χωνεύη τον άνθρωπον, ο οποίος ήτο μεν σφοδρός πολέμιος των ηδονών της ζωής, αλλ όμως δεν εσκοτίζετο, αν οι ήρωές του ήσαν νόθοι. Αλλά το χειροτέρον, παρέστησε την ιέρειαν Αύγην, η οποία παρέβη τον περί παρθενίας όρκον, και ήκουσε φρικτάς επιπλήξεις της παρθένου Αθηνάς, απαντώσαν βλασφήμως",-14.159591674804688,1.450329303741455,11.621530532836914,-10.105728149414062,-77.3443603515625,ΚΑΘΑΡΕΥΟΥΣΑ,Καθαρεύουσα
"Ό,τι άνοιξε τα παράθυρά του ο Φώτης, και τα κοπέλλια του, άλλος σκούπιζε τα τσιγαροκόμματα της αποψεσινής συντροφιάς, άλλος διάρμιζε τα ποτήρια και τα καφκιά, να και χώνεται μέσα σαΐττα ο Μανώλης, του Δημήτρη ο δουλευτής, λαχανιασμένος, σκουνισμένος, κατάχλωμος.",-20.191207885742188,10.028926849365234,-14.018375396728516,6.810798645019531,-50.8841552734375,ΔΗΜΟΤΙΚΗ,Δημοτική
"ΧΟΡΟΣ Άκου, άκου πώς νάγινε; πώς το πράμα να τέλειωσε μέσα; Μ ας τραβηχτούμε κι ότι νάναι παίρνει τέλος, για να μην πέση επάνω μας καμιά υποψία όσο γι αυτά γιατ έχει πια κριθή ο αγώνας",-17.905868530273438,6.6391801834106445,-13.223424911499023,-28.119667053222656,-9.7569580078125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Ο Στέφανος δεν τη γνώρισε, μάντεψε όμως ποια ήταν άμα είδε τη γιαγιά. Έδωσαν τα χέρια και κοιτάχτηκαν, παράξενα του φάνηκε. Του φάνηκε ακόμα πως η Μαρίκα κοκκίνισε.",-13.15472412109375,1.5164690017700195,-0.1288166046142578,-14.24420166015625,-10.5316162109375,ΔΗΜΟΤΙΚΗ,Δημοτική
"Εκεί κοιμάται η ευτυχία μας, που μια φορά είτανε μεγαλήτερη από την ευτυχία άλλων. Εκεί κάτω από το χώμα είναι σκλαβωμένη η ψυχή της γυναικός μου, δεμένη με μαγικά δεσμά και καμιά αγάπη δεν μπορεί να την ξαναφέρη πάλι απάνω στη γις",-18.088897705078125,5.289285659790039,5.852251052856445,-18.179763793945312,-27.72509765625,ΔΗΜΟΤΙΚΗ,Δημοτική
"Σφογγάτο; Ναι, κ εγώ έφαγα κάτι τι! τους δρόμους βλέπετε τους ξεύρω, έχω να κάμω ακόμη πολύ δρόμο, κάμνει και ολίγον ψύχος, λοιπόν επήρα ένα μεζεδάκι μίαν σαρδέλαν με ψωμάκι . . .",-14.374786376953123,9.774121284484863,-17.738243103027344,11.54302978515625,-39.014404296875,ΔΗΜΟΤΙΚΗ,Δημοτική
"Μα εγώ ποτέ δεν αμφέβαλλα. Ήλθε όμως αυτός και μου λέγει, ότι πνίγω την κόρη μου, ότι σεις μας απατάτε, ότι το διαμάντι το επήρατε σεις και το εβάλατε ενέχυρον . . . λοιπόν κρίνατε και σεις ο ίδιος . . .",-17.793167114257812,1.224299430847168,7.817182540893555,-14.170440673828123,-41.1912841796875,ΔΗΜΟΤΙΚΗ,Δημοτική
"Δύο ικανοί οδηγοί της χώρας, οι οποίοι θα επερνούσαν το βουνό προς την άλλην πλευράν του Γκέμμι, επήραν μαζί των τον Ρούντυ και αυτός τους ηκολούθησε πεζός. Ήτο κομμάτι στρυφνή η πορεία για ένα τέτοιο δα παιδάκι, αλλά είχε καλάς δυνάμεις και δεν έχανε το θάρρος του.",-11.398040771484377,0.1059706211090087,2.581026077270508,-7.678306579589844,-24.685791015625,ΔΗΜΟΤΙΚΗ,Δημοτική
Ο ουρανός θ αφίνη μέσ απ τις ψηλοθώρητες κορφές των δέντρων να βλέπουμε λιγάκι γαλανό χρώμα κ η ψυχή μας θ αναγαλλιάζη. Ο κόσμος δε θα μας στέλνη εκεί μέσα τη βοή του και θάμαστε ευτυχισμένοι.,-21.065826416015625,8.055072784423828,-17.330646514892578,-32.91389465332031,-50.32763671875,ΔΗΜΟΤΙΚΗ,Δημοτική
"ΑΙΣΧΥΛΟΣ Αυτό το συναπάντημα δω κάτω με θυμώνει κι αγανακτούν τα σπλάγχνα μου, που με υποχρεώνει για ν απαντήσω εγώ ς αυτόν. Αλλά, μην καταντήση να ειπή πως εσυγχύσθηκα, ρωτώ κι ας απαντήση: να μας είπη λοιπόν σε τι θαυμάζουνε τον ποιητή;",-16.220352172851562,5.176018238067627,-1.602521896362305,-36.3056755065918,-94.4034423828125,ΔΗΜΟΤΙΚΗ,Δημοτική
" Όχι, Ελπίδα, με συμπαθάς δε θέλω να ειπώ αυτό. Μα για συλλογίσου στην ηλικία της να πάθη τέτοιο κακό; Ξέρεις ο Αριστόδημος το ρήμαξε όλο το μετόχι δεν άφηκε κούρβουλο.",-15.707122802734377,5.118001937866211,-3.1606807708740234,-35.047325134277344,-24.279052734375,ΔΗΜΟΤΙΚΗ,Δημοτική
"ΜΙΚ. Μίλα καλά, μωρέ πετεινέ, που νομίζεις ότι όλοι είνε Μιλήσιοι και Σάμιοι. Για σένα λένε ότι όταν ήσουν Πυθαγόρας και ωραίος έφηβος εχρησίμευσες πολλάκις ως Ασπασία εις τον τύραννον της πατρίδος σου. Και μετά την Ασπασίαν άνδρας ή γυναίκα έγινες;",-14.183319091796877,1.714224100112915,0.6981563568115234,-9.338600158691406,-31.8302001953125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Ο Έφις ένοιωθε οργή γι αυτή την απάτη και, όταν τα νομίσματα έπεφταν στο καπέλο του συντρόφου του, κοκκίνιζε γιατί του φαινόταν ότι κορόιδευε κι εκείνος τους σπλαχνικούς.",-14.9537353515625,0.823371171951294,1.012929916381836,-14.536781311035156,-33.13818359375,ΔΗΜΟΤΙΚΗ,Δημοτική
"Ο Θεός, ως παντοδύναμος, ό,τι θέλει κάμνει, και δεν είνε καμμία δύναμις να τον εμποδίση. Ο άνθρωπος, ως ελεύθερος, ό,τι δεν θέλει, δεν κάμνει, και δεν είνε καμμία δύναμις να τον εμποδίση.",-12.631179809570312,-0.4324450492858886,3.537942886352539,-13.334312438964844,-84.78216552734375,ΔΗΜΟΤΙΚΗ,Δημοτική
"ΜΑΚΒΕΘ Φύγε απ εδώ και πήγαινε τα μούτρα σου να τρίψης να κοκκινίσ η όψις σου, χολοπερεχυμένε! Τι στρατιώται, κνώδαλον, ο Χάρος να σε πάρη! Με τα σαβανωμένα σου αυτά τα μάγουλά σου όποιος σε ιδή θα φοβηθή! Τι στρατιώται; λέγε!",-15.621597290039062,10.849130630493164,-23.537559509277344,3.4141082763671875,-35.596923828125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Σωκράτης. Τότε λοιπόν δεν θα παραδεχθή ότι η ιδική του γνώμη είναι ψευδής, αφού την γνώμην εκείνων οι οποίοι νομίζουν, ότι αυτός ψεύδεται την παραδέχεται ως αληθινήν;",-9.937484741210938,-1.805488109588623,4.733240127563477,-11.209335327148438,-53.619384765625,ΔΗΜΟΤΙΚΗ,Δημοτική
"Χριστούγεννα! Φαιδρά Χριστούγεννα! Εορτή του γάλακτος και του μέλιτος! Εορτή της γλυκείας και αθώας παιδικής ηλικίας! Πόσον με συγκινείς ακόμη με τας ωραίας αυτάς αναμνήσεις σου, παιγνίδια τερπνά οιχομένων ες αεί παιδικών χρόνων!",-14.518753051757812,2.329615354537964,1.901041030883789,-10.091873168945312,-16.4320068359375,ΔΗΜΟΤΙΚΗ,Δημοτική
"Τον κοίταξα και γω περίεργα, χωρίς να καταλαβαίνω τι έχει να κάμη μια νύχτ αγριεμένη με μια γυναίκα που της αρπάζουν το παιδί. Μα ο Γιαννάκης Ξηνταράς, ο μυλωνάς, βρέθηκε πρόθυμος να μου αποδείξη πως έχει και παράχει και μου διηγήθηκε την ακόλουθη ιστορία",-16.533004760742188,3.8167824745178223,4.209989547729492,-15.12848663330078,-28.0167236328125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Εσκέφθηκε με τη σειρά όλες τις φιλενάδες της, και σε κάθε μία εύρισκε ένα ελάττωμα δεν εύρισκε καμμιά στην οποία να μπορούσε να τον παραχωρήση.",-14.67645263671875,0.3585221767425537,-1.6658706665039062,-13.078140258789062,-22.7393798828125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Γνώριζέ το εσύ, βασίλισσα της χώρας, και δυο φορές δεν είναι ανάγκη να στο ειπούμε, είτε με λόγο είτε με πράξι εμείς μπορούμε θα είμαστε πρόθυμοι οδηγοί δικοί σου. και στην περίστασι σου τώρ αυτή συμβούλους καλείς που σ αγαπούν στ αλήθεια.",-12.49700927734375,0.1543605327606201,2.018918991088867,-15.760963439941406,-16.6217041015625,ΔΗΜΟΤΙΚΗ,Δημοτική
"Πιπ. Ο Θεός να μας τον πολυχρονίζη, κοίταξε πώς έρχεται με τα χαμηλωμένα τα μάτια. Πάμε, καημένη, μαζί του και μεις να πούμε δυο λόγια της καλής μας αρχόντισσας. Είμουνα η πρώτη που πήγα στο γάμο της κόρης της, πρώτη θα πάγω και στη μεγάλη αυτή τη θλίψη της.",-19.326248168945312,5.970071792602539,-1.4511241912841797,-19.01631164550781,-49.6602783203125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Περίφημα Δάσκαλε! Περίφημα! Είναι σαν να έχει βάλει κανείς στη θέση του αυτό που ήταν στραβό ή σαν να ξεσκέπασε αυτό που ήταν σκεπασμένο, ή να έδειξε το δρόμο σ αυτόν που είχε χαθεί ή να έφερε ένα λύχνο για να φωτίσει το έρεβος έτσι ώστε όσοι έχουν μάτια να μπορέσουν να δουν"".""",-16.054397583007812,1.7331421375274658,2.4607982635498047,-16.485977172851562,-28.0233154296875,ΔΗΜΟΤΙΚΗ,Δημοτική
"Λαίδη Τσίλτερν.Ναι. Καλά το μαντεύσατε. Ύστερα που φύγατε χθες το βράδυ βρήκα πως όσα είπεν εκείνη ήτανε πράγματι αληθινά. Εννοείται πως ανάγκασα το Ροβέρτο να της στείλη γράμμα αμέσως, και ν αποσύρη την υπόσχεσί του",-16.200515747070312,3.0551629066467285,6.844499588012695,-13.494148254394531,-12.1458740234375,ΔΗΜΟΤΙΚΗ,Δημοτική
"Της Δίκης στέκουν τα θεμέλια στερεά και τον χαλκό από πριν δουλεύει η Μοίρα που φτιάνει τα σπαθιά και μες στα σπίτια μπάζει το παιδί των αρχαίων αιμάτων, για να εκδικηθή με τον καιρό το κρίμα η δοξαστή βαθύβουλη Ερινύς.",-16.895401000976562,5.544848442077637,-9.700620651245115,-36.25551986694336,6.1185302734375,ΔΗΜΟΤΙΚΗ,Δημοτική
"Ανάθεμα τα μούτρα σου τα σεληνιασμένα! Τι με ακουείς και γελάς; Ξεύρω εγώ τι λέγω. Τι χάσκεις, χήνα; Σύχασε, μη τύχη και σε στείλω να χαχλανίζης άσχημα εκεί απ οπού ήλθες!",-19.47787475585937,6.296975612640381,-0.2544059753417969,-8.77117919921875,2.064453125,ΔΗΜΟΤΙΚΗ,Δημοτική
"Πέρασε η Λαμπρή, ήλθε κι ο Μάης με τα λούλουδα, ήλθε κι ο θεριστής με τα χρυσά στάχυα, ήλθε κι ο Αλωνάρης με της θημωνιές. Και σαν εμβήκ ο Άουστος, έξαφνα ένα πρωί η συμπεθέρα η Μπερνίτσα βλέπει τη νύφη της και της εφάνη σαν ύποπτη και φοβισμένη. . . Ευθύς άρχισε να την εξετάζη",-19.150894165039062,6.919264793395996,0.2192211151123047,-5.4671478271484375,-41.95654296875,ΔΗΜΟΤΙΚΗ,Δημοτική
"Έξαφνα ακούστηκε τρελό πηλαλητό αλόγου. Ο κουλός ανασηκώθηκε, μα ώσπου να καλοκαταλάβει τι ήταν, ένα άλογο με τον καβαλάρη του όρμησε από μέσα από τα δέντρα και γκρεμίστηκε μπροστά του.",-18.623519897460938,6.000070571899414,-2.7198619842529297,-8.120651245117188,-30.1480712890625,ΔΗΜΟΤΙΚΗ,Δημοτική
"Στο δωμάτιό της, στα χέρια του Μάρκου αποκοιμισμένου, έμενε άγρυπνη η Ιζόλδη. Ξαφνικά, από τα μισοανοιγμένα τζάμια του παραθύρου όπου έπαιζαν η ακτίνες του φεγγαριού, μπήκε η φωνή ενός αηδονιού.",-16.712738037109375,3.419086217880249,3.2166004180908203,-14.629898071289062,-18.0025634765625,ΔΗΜΟΤΙΚΗ,Δημοτική
"Η Βεργινία απ όλα αυτά που της αράδειαζε η θεια Ελέγκω δεν άκουγε σχεδόν τίποτα. Τα μάτια της μονάχα είχανε ζωηρέψει από μιαν ασυνείθιστη ζωή και δύναμη, σαν από μια μεγάλη απόφαση για ζωή και θάνατο. . κάθε τόσο άνοιγε το στόμα της και το ξανάκλεινε άφωνη. . τέλος πάντων, μόλις έπαψε το ροδάνι της θειας Ελέγκως, είπε με στερεή και ήσυχη φωνή που ακούστηκε παράξενη για την ηρεμία και έντασή της από τόσον καιρό που δεν είχε πια μιλήσει",-14.732711791992188,3.645742893218994,5.790430068969727,-17.424346923828125,-23.440185546875,ΔΗΜΟΤΙΚΗ,Δημοτική
"Τρία πουλάκια κάθονται ψηλά στο Πεντεσκούφι. Τόνα τηράει τη Ρούμελη τ άλλο κατ την Αθήνα Το τρίτο το καλήτερο μοιρολογάει και λέει! Κάτσε Γιάννη μ κι αφέντευε σαν τσ άλλους Μωραΐτες και μη γυρεύεις πόλεμο μη θες να πολεμήσης. Εγώ δε γένουμ άπιστος σαν τσ άλλους Μωραΐτες Εψές μούρθαν τα γράμματα να πάω στην Αθήνα Απ το Φαβιέ, απ τς αρχηγούς κι απ τον Καραϊσκάκη Να μάσω ασκέρι διαλεχτό όλο Μωραϊτάκια. Ο Γιάννης εξεκίνησε και πάει στην Αθήνα.",-12.081466674804688,9.255754470825195,-15.756266593933104,-12.737022399902344,-40.0208740234375,ΔΗΜΟΤΙΚΗ,Δημοτική
"Τι είν αυτά, που βλέπω; τι μου γίνηκες κοριτσάκι μου; τάχατες κ εσύ ζης; ή τα πήρε αυτά κανένας βοσκός που τα βρήκε κατά τύχη; Παρακαλώ σε, Διονυσιοφάνη, πες μου: από πού έχεις τα σημάδια; Μη ζηλέψης να βρω κ εγώ την κόρη μου ύστερ από το Δάφνη.",-13.809585571289062,3.68809962272644,4.94740104675293,-18.03804016113281,-27.2291259765625,ΔΗΜΟΤΙΚΗ,Δημοτική
"Όλοι μαζί άκουσαν τον Ύμνο των Special Olympics αλλά και μελωδίες από τα μαγικά δάκτυλα του δημιουργού τους, Στέφανου Κορκολή, με συνοδεία τη γλυκιά φωνή της Σοφίας Μανουσάκη και με τη δική της μοναδική ερμηνεία.",-4.405319213867188,-2.8334879875183105,-10.564830780029297,-17.50951385498047,-34.6007080078125,ΚΝΕ,ΚΝΕ
